,title,link
4605,The power of vulnerability,https://ted.com/talks/brene_brown_the_power_of_vulnerability
4606,3 stories of local eco-entrepreneurship,https://ted.com/talks/majora_carter_3_stories_of_local_eco_entrepreneurship
4607,Why we have too few women leaders,https://ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders
4608,Life lessons from big cats,https://ted.com/talks/beverly_dereck_joubert_life_lessons_from_big_cats
4609,Changing education paradigms,https://ted.com/talks/sir_ken_robinson_changing_education_paradigms
4610,The case for collaborative consumption,https://ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption
4611,Let's talk parenting taboos,https://ted.com/talks/rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos
4612,How to learn? From mistakes,https://ted.com/talks/diana_laufenberg_how_to_learn_from_mistakes
4613,New data on the rise of women,https://ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women
4614,A police chief with a difference,https://ted.com/talks/kiran_bedi_a_police_chief_with_a_difference
4615,A call to men,https://ted.com/talks/tony_porter_a_call_to_men
4616,A feminine response to Iceland's financial crash,https://ted.com/talks/halla_tomasdottir_a_feminine_response_to_iceland_s_financial_crash
4617,A vision for sustainable restaurants,https://ted.com/talks/arthur_potts_dawson_a_vision_for_sustainable_restaurants
4618,How I taught rats to sniff out land mines,https://ted.com/talks/bart_weetjens_how_i_taught_rats_to_sniff_out_land_mines
4619,Why not eat insects?,https://ted.com/talks/marcel_dicke_why_not_eat_insects
4620,"The walk from ""no"" to ""yes""",https://ted.com/talks/william_ury_the_walk_from_no_to_yes
4621,What's wrong with our food system,https://ted.com/talks/birke_baehr_what_s_wrong_with_our_food_system
4622,Creative houses from reclaimed stuff,https://ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff
4623,Why work doesn't happen at work,https://ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work
4624,"Women, wartime and the dream of peace",https://ted.com/talks/zainab_salbi_women_wartime_and_the_dream_of_peace
4625,Protecting the brain against concussion,https://ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion
4626,Making law on the high seas,https://ted.com/talks/kristina_gjerde_making_law_on_the_high_seas
4627,My green school dream,https://ted.com/talks/john_hardy_my_green_school_dream
4628,What a bike ride can teach you,https://ted.com/talks/shimon_schocken_what_a_bike_ride_can_teach_you
4629,A Darwinian theory of beauty,https://ted.com/talks/denis_dutton_a_darwinian_theory_of_beauty
4630,Teaching kids real math with computers,https://ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers
4631,Simplifying complexity,https://ted.com/talks/eric_berlow_simplifying_complexity
4632,Making global labor fair,https://ted.com/talks/auret_van_heerden_making_global_labor_fair
4633,America's native prisoners of war,https://ted.com/talks/aaron_huey_america_s_native_prisoners_of_war
4634,The path to ending ethnic conflicts,https://ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts
4635,Teaching design for change,https://ted.com/talks/emily_pilloton_teaching_design_for_change
4636,A one-man orchestra of the imagination,https://ted.com/talks/andrew_bird_a_one_man_orchestra_of_the_imagination
4637,Re-engineering the brain,https://ted.com/talks/gero_miesenboeck_re_engineering_the_brain
4638,Saving the ocean one island at a time,https://ted.com/talks/greg_stone_saving_the_ocean_one_island_at_a_time
4639,E-voting without fraud,https://ted.com/talks/david_bismark_e_voting_without_fraud
4640,7 ways games reward the brain,https://ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain
4641,Glorious visions in animation and performance,https://ted.com/talks/miwa_matreyek_glorious_visions_in_animation_and_performance
4642,Natural pest control ... using bugs!,https://ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs
4643,Sustainable seafood? Let's get smart,https://ted.com/talks/barton_seaver_sustainable_seafood_let_s_get_smart
4644,Global power shifts,https://ted.com/talks/joseph_nye_global_power_shifts
4645,Breakthrough designs for ultra-low-cost products,https://ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products
4646,"""(Nothing But) Flowers"" with string quartet",https://ted.com/talks/david_byrne_ethel_thomas_dolby_nothing_but_flowers_with_string_quartet
4647,The power of cartoons,https://ted.com/talks/patrick_chappatte_the_power_of_cartoons
4648,Tough truths about plastic pollution,https://ted.com/talks/dianna_cohen_tough_truths_about_plastic_pollution
4649,The brain in your gut,https://ted.com/talks/heribert_watzke_the_brain_in_your_gut
4650,"Poverty, money — and love",https://ted.com/talks/jessica_jackley_poverty_money_and_love
4651,A message to gay teens: It gets better,https://ted.com/talks/joel_burns_a_message_to_gay_teens_it_gets_better
4652,My web playroom,https://ted.com/talks/ze_frank_my_web_playroom
4653,The art of the eco-mindshift,https://ted.com/talks/natalie_jeremijenko_the_art_of_the_eco_mindshift
4654,When bad engineering makes a natural disaster even worse,https://ted.com/talks/peter_haas_when_bad_engineering_makes_a_natural_disaster_even_worse
4655,What nonprofits can learn from Coca-Cola,https://ted.com/talks/melinda_gates_what_nonprofits_can_learn_from_coca_cola
4656,The roots of plant intelligence,https://ted.com/talks/stefano_mancuso_the_roots_of_plant_intelligence
4657,The best gift I ever survived,https://ted.com/talks/stacey_kramer_the_best_gift_i_ever_survived
4658,The good news of the decade? We're winning the war against child mortality,https://ted.com/talks/hans_rosling_the_good_news_of_the_decade_we_re_winning_the_war_against_child_mortality
4659,Tagging tuna in the deep ocean,https://ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean
4660,An economic reality check,https://ted.com/talks/tim_jackson_an_economic_reality_check
4661,Are mushrooms the new plastic?,https://ted.com/talks/eben_bayer_are_mushrooms_the_new_plastic
4662,How Mr. Condom made Thailand a better place for life and love,https://ted.com/talks/mechai_viravaidya_how_mr_condom_made_thailand_a_better_place_for_life_and_love
4663,Bringing peace to the minds of Afghanistan,https://ted.com/talks/inge_missmahl_bringing_peace_to_the_minds_of_afghanistan
4664,I am my connectome,https://ted.com/talks/sebastian_seung_i_am_my_connectome
4665,The quantified self,https://ted.com/talks/gary_wolf_the_quantified_self
4666,The early birdwatchers,https://ted.com/talks/tim_birkhead_the_early_birdwatchers
4667,Shh! Sound health in 8 steps,https://ted.com/talks/julian_treasure_shh_sound_health_in_8_steps
4668,The shape-shifting future of the mobile phone,https://ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone
4669,Why I am an HIV/AIDS activist,https://ted.com/talks/annie_lennox_why_i_am_an_hiv_aids_activist
4670,Mothers helping mothers fight HIV,https://ted.com/talks/mitchell_besser_mothers_helping_mothers_fight_hiv
4671,Where good ideas come from,https://ted.com/talks/steven_johnson_where_good_ideas_come_from
4672,How pig parts make the world turn,https://ted.com/talks/christien_meindertsma_how_pig_parts_make_the_world_turn
4673,Hurdy-gurdy for beginners,https://ted.com/talks/caroline_phillips_hurdy_gurdy_for_beginners
4674,How social networks predict epidemics,https://ted.com/talks/nicholas_christakis_how_social_networks_predict_epidemics
4675,Our natural sleep cycle is nothing like what we do now,https://ted.com/talks/jessa_gamble_our_natural_sleep_cycle_is_nothing_like_what_we_do_now
4676,How web video powers global innovation,https://ted.com/talks/chris_anderson_how_web_video_powers_global_innovation
4677,Discovering ancient climates in oceans and ice,https://ted.com/talks/rob_dunbar_discovering_ancient_climates_in_oceans_and_ice
4678,This is broken,https://ted.com/talks/seth_godin_this_is_broken
4679,Why the live arts matter,https://ted.com/talks/ben_cameron_why_the_live_arts_matter
4680,An independent diplomat,https://ted.com/talks/carne_ross_an_independent_diplomat
4681,Art of substance and absence,https://ted.com/talks/alwar_balasubramaniam_art_of_substance_and_absence
4682,The child-driven education,https://ted.com/talks/sugata_mitra_the_child_driven_education
4683,The world's oldest living things,https://ted.com/talks/rachel_sussman_the_world_s_oldest_living_things
4684,Keep your goals to yourself,https://ted.com/talks/derek_sivers_keep_your_goals_to_yourself
4685,The technology of the heart,https://ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart
4686,Let the environment guide our development,https://ted.com/talks/johan_rockstrom_let_the_environment_guide_our_development
4687,The Happy Planet Index,https://ted.com/talks/nic_marks_the_happy_planet_index
4688,What physics taught me about marketing,https://ted.com/talks/dan_cobley_what_physics_taught_me_about_marketing
4689,The political chemistry of oil,https://ted.com/talks/lisa_margonelli_the_political_chemistry_of_oil
4690,Learning from Sherman the shark,https://ted.com/talks/jim_toomey_learning_from_sherman_the_shark
4691,The empathic civilization,https://ted.com/talks/jeremy_rifkin_the_empathic_civilization
4692,Inside an Antarctic time machine,https://ted.com/talks/lee_hotz_inside_an_antarctic_time_machine
4693,The beauty of data visualization,https://ted.com/talks/david_mccandless_the_beauty_of_data_visualization
4694,The game layer on top of the world,https://ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world
4695,Did you hear the one about the Iranian-American?,https://ted.com/talks/maz_jobrani_did_you_hear_the_one_about_the_iranian_american
4696,The Axis of Evil Middle East Comedy Tour,https://ted.com/talks/jamil_abu_wardeh_the_axis_of_evil_middle_east_comedy_tour
4697,"Meet Milo, the virtual boy",https://ted.com/talks/peter_molyneux_meet_milo_the_virtual_boy
4698,The case for same-sex marriage,https://ted.com/talks/diane_j_savino_the_case_for_same_sex_marriage
4699,Our century's greatest injustice,https://ted.com/talks/sheryl_wudunn_our_century_s_greatest_injustice
4700,How big brands can help save biodiversity,https://ted.com/talks/jason_clay_how_big_brands_can_help_save_biodiversity
4701,My mind-shifting Everest swim,https://ted.com/talks/lewis_pugh_my_mind_shifting_everest_swim
4702,A monkey economy as irrational as ours,https://ted.com/talks/laurie_santos_a_monkey_economy_as_irrational_as_ours
4703,Wiring an interactive ocean,https://ted.com/talks/john_delaney_wiring_an_interactive_ocean
4704,What matters more than your talents,https://ted.com/talks/jeff_bezos_what_matters_more_than_your_talents
4705,The oil spill's toxic trade-off,https://ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off
4706,The art of choosing,https://ted.com/talks/sheena_iyengar_the_art_of_choosing
4707,The bio-future of joint replacement,https://ted.com/talks/kevin_stone_the_bio_future_of_joint_replacement
4708,A headset that reads your brainwaves,https://ted.com/talks/tan_le_a_headset_that_reads_your_brainwaves
4709,How we found hundreds of potential Earth-like planets,https://ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets
4710,Superheroes inspired by Islam,https://ted.com/talks/naif_al_mutawa_superheroes_inspired_by_islam
4711,Why the world needs WikiLeaks,https://ted.com/talks/julian_assange_why_the_world_needs_wikileaks
4712,The politics of fiction,https://ted.com/talks/elif_shafak_the_politics_of_fiction
4713,Listening to global voices,https://ted.com/talks/ethan_zuckerman_listening_to_global_voices
4714,When ideas have sex,https://ted.com/talks/matt_ridley_when_ideas_have_sex
4715,The oil spill's unseen villains — and victims,https://ted.com/talks/carl_safina_the_oil_spill_s_unseen_villains_and_victims
4716,"Global population growth, box by box",https://ted.com/talks/hans_rosling_global_population_growth_box_by_box
4717,Life science in prison,https://ted.com/talks/nalini_nadkarni_life_science_in_prison
4718,Obesity + hunger = 1 global food issue,https://ted.com/talks/ellen_gustafson_obesity_hunger_1_global_food_issue
4719,Fractals and the art of roughness,https://ted.com/talks/benoit_mandelbrot_fractals_and_the_art_of_roughness
4720,"Don't build your home, grow it!",https://ted.com/talks/mitchell_joachim_don_t_build_your_home_grow_it
4721,A 3D atlas of the universe,https://ted.com/talks/carter_emmart_a_3d_atlas_of_the_universe
4722,Hidden toxins in the fish we eat,https://ted.com/talks/stephen_palumbi_hidden_toxins_in_the_fish_we_eat
4723,Retrofitting suburbia,https://ted.com/talks/ellen_dunham_jones_retrofitting_suburbia
4724,How cognitive surplus will change the world,https://ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world
4725,LEGO for grownups,https://ted.com/talks/hillel_cooperman_lego_for_grownups
4726,A second opinion on developmental disorders,https://ted.com/talks/aditi_shankardass_a_second_opinion_on_developmental_disorders
4727,Education innovation in the slums,https://ted.com/talks/charles_leadbeater_education_innovation_in_the_slums
4728,Intricate beauty by design,https://ted.com/talks/marian_bantjes_intricate_beauty_by_design
4729,Measuring what makes life worthwhile,https://ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile
4730,Fighting cancer with dance,https://ted.com/talks/ananda_shankar_jayant_fighting_cancer_with_dance
4731,Let's raise kids to be entrepreneurs,https://ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs
4732,The intriguing sound of marine mammals,https://ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals
4733,How YouTube thinks about copyright,https://ted.com/talks/margaret_gould_stewart_how_youtube_thinks_about_copyright
4734,The pattern behind self-deception,https://ted.com/talks/michael_shermer_the_pattern_behind_self_deception
4735,How architecture helped music evolve,https://ted.com/talks/david_byrne_how_architecture_helped_music_evolve
4736,Debate: Does the world need nuclear energy?,https://ted.com/talks/stewart_brand_mark_z_jacobson_debate_does_the_world_need_nuclear_energy
4737,Sweat the small stuff,https://ted.com/talks/rory_sutherland_sweat_the_small_stuff
